label,content
1,carey tweeted cancel march concert hawaii evolving international travel restrictions
1,avril lavigne informed fans instagram cancel tour japan china philippines taiwan majority coronavirus cases occurred
1,stay homework safe order issued harris county cities county including houston
1,according danny perez spokesperson texas department transportation txdot projects houston area halted coronavirus covid19
1,twc works handle hundreds thousands unemployment benefit applicants texas workforce commission says included thousand texans plus hundreds thousands trying apply unemployment week overwhelming website phone lines
1,brazoria county issued stay safe home order effect april
1,chi texas division adopts restrictive visitor policy chi hospitals texas not allow visitors specific cases protect patients employees community covid19 outbreak
1,chambers county curfew goes effect march notice violates order subject thousand fine andor eighty days chambers county jail
1,asian chamber commerce donates thousand medical supplies city houston
1,houston covid19 drivethru testing site expands older adults symptoms people older cough difficulty breathing fever houston health department covid19 center billion million thirty thousand pm screened
1,church officials informed married couple attended st angela merici parish tested positive covid19
1,abbott issues proclamation allow local elections set postponed proclamation suspends provisions texas election code allow local governments postpone elections november
1,whataburger lakeway helped deliver dozen meals heb workers baylor scott white medical staff appreciation hard work covid19 pandemic
0,covid19 pandemic excuse microchips babies
1,amazon attempt warehouses toilet paper hand sanitizer items high demand said tuesday limit suppliers send warehouses weeks
1,delta air lines waives change fees tickets purchased march recentlybooked travel april
1,cvs not charge fees home delivery prescriptions amid covid19 outbreak cvs health said aimed people higher risk complications covid19 coming pharmacy pick new prescriptions refills
1,british pm boris johnson tests positive coronavirus
1,37yearold woman flew los angeles beijing week testing positive coronavirus reportedly face seven years prison china allegedly hiding symptoms
0,christine lagarde admits old people living long
0,5g coronavirus pandemic
1,delta suspending flights atlantas airport italy starting wednesday
1,long queue customers pushing trolleys snaked entrance costco outlet melbourne march supermarkets australia left shortages toilet paper items coronavirusrelated panic buying
0,covid19 no harmful common cold
0,covid19 no longer considered dangerous disease uk
0,costa rica peak stage virus
1,augusto heleno brazil national security adviser said twitter tested positive coronavirus displayed no symptoms according foreign policy
1,sophie gr goire trudeau wife canadian prime minister justin trudeau tested positive coronavirus march thirteen returning london husband separately began 14day quarantine periods bbc reported trudeau not tested covid19 expected fulfill job duties working remotely
1,nicola zingaretti leader governing democratic party visited milan february seven group students encouraging people sign strength coronavirus threat not change habits wrote social media post according guardian economy stronger fear let aperitivo coffee eat pizza tested positive coronavirus days later
